date,num_employees,country,industry_code,amount_A,amount_B,amount_C,A_score,B_score,C_score,bankrupt
2019-05-10,46,TR,8,6651.67,5065.5,3328.63,4,4,4,False
2019-05-10,355,CN,39,714.95,703.75,711.66,4,4,4,False
2019-05-10,400,EN,74,35638.18,35744.5,35929.07,2,2,2,False
2019-05-10,11,CN,6,5134.59,10241.21,21034.43,4,4,4,False
2019-05-10,82487,CN,29,2815.93,2041.46,1399.68,3,3,3,True
2019-05-10,684,TR,65,3319.88,3296.04,3254.6,3,3,3,False
2019-05-10,11,CN,29,6525.53,3358.17,1655.37,3,3,3,False
2019-05-10,4528,CN,67,3511.01,2620.89,1729.78,4,3,3,False
2019-05-10,12,US,57,31742.64,15691.64,7839.6,3,4,4,False
2019-05-10,5743,US,54,6725.37,5039.95,3402.17,3,3,3,True
2019-05-10,4537,TR,13,1604.8,1582.47,1587.31,4,4,4,True
2019-05-10,135828,EN,76,4360.34,18524.19,26557.43,4,4,4,False
2019-05-10,70,US,88,1882.93,7698.04,11598.41,2,2,2,False
2019-05-10,15,CN,76,6058.17,12695.46,,1,1,1,False
2019-05-10,13,NL,76,19022.63,14036.38,9721.21,3,4,4,False
2019-05-10,12,US,36,,632.0,421.93,2,2,2,False
2019-05-10,16723,NL,43,49616.25,38625.16,25122.91,1,1,3,False
2019-05-10,5565,EN,5,7085.99,6984.21,7030.1,3,3,3,False
2019-05-10,121913,CN,25,1091.95,1115.61,1096.36,3,2,2,True
2019-05-10,50,US,13,3482.95,2614.63,1684.89,2,2,2,False
2019-05-10,15334,EN,7,1709.19,3497.88,6823.72,2,1,2,False
2019-05-10,13,TR,23,160.49,315.69,632.21,4,4,4,False
2019-05-10,51367,EN,85,4226.23,3159.26,2144.65,5,4,4,False
2019-05-10,11,TR,38,3320.31,6626.83,10141.91,1,1,1,False
2019-05-10,12776,TR,48,1334.62,658.63,333.15,3,3,3,True
2019-05-10,49,US,84,156.04,611.1,950.99,2,2,2,True
2019-05-10,18,NL,62,5095.05,9952.37,14324.31,3,3,3,False
2019-05-10,4704,TR,25,12281.14,6115.27,3050.6,3,3,3,True
2019-05-10,46665,CN,9,14862.53,10721.63,7068.39,2,2,2,False
2019-05-10,9609,US,76,2122.29,4149.48,8360.4,5,5,5,False
2019-05-10,52,TR,57,7046.7,5108.61,3491.57,,5,5,False
2019-05-10,79,US,13,118.95,489.8,718.75,3,3,5,False
2019-05-10,19,CN,72,3875.21,2875.94,1981.55,3,2,2,False
2019-05-10,19717,US,70,627.78,1244.53,1861.91,3,3,3,True
2019-05-10,13,US,38,9310.71,18211.35,,5,5,5,False
2019-05-10,50958,TR,30,664.79,2647.56,4031.27,3,3,3,False
2019-05-11,1367,EN,49,4623.76,9367.63,14292.89,2,2,2,False
2019-05-11,1181,US,15,1959.71,1494.59,965.18,3,3,3,False
2019-05-11,23255,TR,71,2667.93,5409.19,10523.29,3,3,3,False
2019-05-11,3022,CN,50,370.29,747.79,1473.13,1,1,1,False
2019-05-11,48,CN,14,842.71,836.11,813.64,4,4,4,False
2019-05-11,76,EN,88,31330.42,23800.2,15780.84,3,3,3,False
2019-05-11,17,CN,37,5170.37,5121.19,5134.05,2,2,2,False
2019-05-11,272,TR,78,757.89,1439.43,2945.56,1,1,1,False
2019-05-11,13,EN,88,15822.86,11379.14,7636.82,5,5,5,False
2019-05-11,2541,TR,70,7885.84,15592.89,31166.64,4,4,4,False
2019-05-11,17,EN,89,4275.87,,16650.84,3,3,3,False
2019-05-11,31808,EN,71,139.49,,552.72,3,3,3,True
2019-05-11,4481,TR,81,4334.11,4384.0,4447.0,4,3,3,False
2019-05-11,44283,EN,20,1164.8,585.24,295.84,4,4,4,True
2019-05-11,12,TR,15,746.84,1501.89,3008.14,2,2,2,False
2019-05-11,14513,CN,66,1388.4,2688.74,4080.63,2,2,2,True
2019-05-11,38945,CN,64,185.54,726.06,1090.51,1,1,1,False
2019-05-11,11,US,12,7675.06,15438.34,22832.33,5,5,5,False
2019-05-11,160970,NL,63,1374.61,1414.13,1419.52,4,4,4,True
2019-05-11,46,NL,60,371.47,755.75,1099.55,3,3,3,False
2019-05-11,22,CN,31,270.85,531.93,1067.71,2,3,3,False
2019-05-11,155,US,11,179.69,366.15,708.59,2,2,2,False
2019-05-11,11,NL,94,11085.35,5458.42,2803.51,3,3,5,False
2019-05-11,41403,TR,40,33609.51,17422.99,8678.16,3,3,3,False
2019-05-11,35,TR,65,3016.45,6244.21,9231.32,3,3,3,False
2019-05-11,532,EN,7,362.89,733.55,1455.99,1,1,,False
2019-05-11,1787,NL,58,5153.57,2627.8,1301.07,4,4,4,False
2019-05-11,13277,TR,24,415.86,873.31,1693.11,4,4,4,False
2019-05-11,30,NL,4,9282.53,18955.48,28301.29,2,2,2,False
2019-05-11,5473,EN,44,1757.85,,1677.89,4,4,4,False
2019-05-11,14,CN,1,4087.92,2061.73,1013.39,4,4,4,False
2019-05-11,4688,US,41,797.88,807.01,813.26,2,2,2,False
2019-05-11,61803,EN,37,6540.57,6419.48,6588.57,4,4,4,False
2019-05-11,12,EN,2,583.98,2343.37,3583.54,1,1,1,False
2019-05-14,14,EN,45,11367.21,5705.41,2858.86,3,3,3,False
2019-05-14,811,US,21,8822.2,9145.0,8774.11,3,3,3,False
2019-05-14,11,TR,32,7033.94,14676.0,28418.13,4,4,4,False
2019-05-14,19,NL,31,6036.82,6019.83,5961.45,3,3,3,False
2019-05-14,19,CN,16,433.39,1763.74,2693.4,3,3,3,False
2019-05-14,332,CN,81,8779.69,17655.2,35105.34,5,5,5,False
2019-05-14,29,US,55,4570.86,8956.06,13493.5,5,5,5,False
2019-05-14,310,CN,2,1053.05,4061.5,,1,1,1,False
2019-05-14,530,US,69,2870.4,2861.05,2971.68,3,3,3,False
2019-05-14,6433,US,48,1156.03,576.67,288.84,,2,2,True
2019-05-14,85137,NL,54,,12037.47,17895.82,2,2,2,True
2019-05-14,431,NL,76,1942.28,3791.42,7696.39,3,3,3,False
2019-05-14,80,US,30,556.48,1103.97,2208.0,2,2,2,False
2019-05-14,32,NL,80,1554.48,784.93,408.23,1,1,1,True
2019-05-14,2040,TR,20,31356.83,31390.83,31199.62,4,4,4,False
2019-05-14,82053,EN,15,228.26,457.23,,3,3,3,False
2019-05-14,9671,CN,16,1115.06,556.98,276.59,5,5,5,True
2019-05-14,21,CN,95,12176.34,12429.45,12599.38,3,3,3,False
2019-05-14,45246,CN,0,1677.34,1630.43,1633.37,5,5,5,False
2019-05-14,6820,CN,71,510.53,1032.37,1551.56,3,3,3,True
2019-05-14,14,TR,64,1710.49,3377.76,5062.34,3,3,3,False
2019-05-14,5195,TR,65,1430.48,714.1,348.43,3,3,3,True
2019-05-14,42,EN,36,8561.64,16609.42,24838.97,4,4,4,False
2019-05-14,373,US,23,4959.54,2495.85,1214.25,3,3,3,False
2019-05-14,46,NL,90,1513.85,3045.68,5975.95,4,3,3,False
2019-05-14,12,EN,83,256.64,501.07,751.38,3,3,3,False
2019-05-14,10137,CN,61,1316.86,2644.06,3945.61,3,3,3,True
2019-05-14,20841,NL,20,2705.98,10769.43,16312.1,3,3,3,True
2019-05-14,26,EN,36,125.87,505.57,756.39,5,,5,False
2019-05-14,27,CN,34,7250.93,14416.44,28181.55,1,1,1,False
2019-05-14,184,EN,37,1650.21,3250.16,4947.34,3,1,3,False
2019-05-14,16953,CN,52,204.1,811.81,1208.57,5,5,5,False
2019-05-14,12,CN,14,3909.68,2954.82,1948.76,2,1,2,False
2019-05-14,16401,TR,41,7981.34,5985.58,4061.22,2,2,2,False
2019-05-14,64397,CN,93,935.54,687.8,467.77,3,3,3,True
2019-05-14,853,EN,3,,9705.62,4912.64,1,1,1,False
2019-05-14,12,NL,38,415.07,862.24,1307.74,3,3,3,False
2019-05-14,35,TR,78,1951.02,3835.29,7784.12,3,,3,False
2019-05-14,13,NL,22,243.48,476.62,958.94,4,4,4,False
2019-05-14,32,US,14,8511.63,6442.6,4136.84,1,1,1,True
2019-05-14,17017,NL,89,648.04,2573.91,3927.49,3,3,3,True
2019-05-14,11,US,11,14803.34,15446.65,15317.93,4,4,4,False
2019-05-14,40,US,81,17395.49,8646.34,4285.49,4,4,4,False
2019-05-14,504,TR,69,4129.01,15909.33,24502.11,1,1,1,False
2019-05-14,35909,NL,81,339.86,1396.51,2078.71,1,1,1,False
2019-05-14,30,CN,53,1170.43,861.85,564.93,4,4,4,False
2019-05-14,11393,TR,87,149.03,591.83,862.13,2,2,2,True
2019-05-14,1109,TR,37,49000.17,37635.41,25118.92,3,3,3,False
2019-05-15,3359,CN,27,14041.56,28198.06,41597.16,1,1,1,False
2019-05-15,30993,NL,78,203.57,401.78,606.23,2,2,4,False
2019-05-15,11,TR,18,834.82,1648.86,3306.74,2,2,2,False
2019-05-15,586,US,68,219.16,846.0,1303.29,4,4,4,False
2019-05-15,7846,CN,63,8588.03,6493.08,4458.9,3,3,3,True
2019-05-15,40761,EN,3,1329.8,984.78,649.2,2,2,2,True
2019-05-15,14,TR,80,246.71,1007.78,1519.17,1,1,1,True
2019-05-15,70,US,9,990.01,3853.44,6065.83,3,3,3,False
2019-05-15,12,NL,11,2070.97,4107.26,6111.28,2,2,2,False
2019-05-15,22463,NL,68,12365.56,12426.65,12537.55,1,1,1,False
2019-05-15,29399,CN,6,415.98,831.17,1253.99,2,2,3,False
2019-05-15,341,US,43,31881.93,24352.24,16150.09,2,2,2,False
2019-05-15,11,CN,22,1455.13,1442.44,1419.93,3,3,3,False
2019-05-15,13,TR,1,500.69,1980.67,2991.74,4,4,4,False
2019-05-15,1804,CN,93,4358.94,18115.1,27248.06,2,2,2,False
2019-05-15,132125,EN,36,1115.44,4435.19,6673.8,2,2,4,False
2019-05-15,23547,CN,68,1342.18,682.59,330.77,3,3,3,True
2019-05-15,14411,CN,19,8592.78,17390.02,33963.54,2,2,2,False
2019-05-15,160,TR,89,481.2,919.83,1866.24,5,5,5,False
2019-05-15,136300,US,43,7756.28,7718.48,7528.51,2,2,2,False
2019-05-15,19933,EN,69,6235.82,12450.68,24248.8,1,1,1,False
2019-05-15,66,CN,92,448.24,898.48,1772.04,3,3,3,False
2019-05-15,7967,TR,73,9181.37,19036.38,28815.87,3,3,3,False
2019-05-15,189,TR,50,976.42,3948.05,5945.28,3,3,,False
2019-05-15,2776,TR,79,,489.47,500.81,5,5,5,True
2019-05-15,113633,US,97,247.94,493.45,729.05,3,3,3,True
2019-05-15,29,CN,30,4592.39,4603.3,4664.73,2,3,3,False
2019-05-15,13915,NL,99,3966.46,15758.52,23568.75,3,3,3,False
2019-05-15,1203,EN,40,1429.92,1462.67,1406.64,3,3,3,False
2019-05-15,89300,NL,57,4365.13,4488.54,4431.78,3,3,3,True
2019-05-15,15,US,4,555.04,1090.38,2224.03,3,3,3,False
2019-05-15,5643,CN,32,730.34,743.34,734.14,3,3,3,False
2019-05-15,11,NL,42,1204.3,2428.79,4884.44,3,1,3,False
2019-05-15,29,NL,18,1828.74,3709.71,,4,4,4,False
2019-05-15,57,NL,31,4997.13,20183.83,29781.25,3,3,3,False
2019-05-15,188,EN,86,14573.93,7065.49,3669.47,4,4,4,False
2019-05-15,107333,CN,2,27039.15,26775.82,27707.31,2,2,2,False
2019-05-15,12,TR,0,6657.07,12795.87,26325.97,5,5,5,False
2019-05-15,17,CN,99,6950.49,13857.57,27794.11,1,1,1,False
2019-05-15,21,NL,40,2730.91,2094.46,1384.79,3,3,3,False
2019-05-15,172,CN,91,170.8,334.1,673.51,4,4,4,False
2019-05-15,12,TR,47,7570.52,15417.31,30897.58,4,4,,False
2019-05-15,107487,EN,38,4760.71,4783.96,4681.2,3,3,3,False
2019-05-15,837,CN,4,215.29,832.1,1281.9,3,3,3,True
2019-05-15,17326,CN,76,197.39,812.51,1189.65,1,1,1,True
2019-05-15,10624,EN,10,951.69,3824.78,5670.24,4,4,4,True
2019-05-15,2789,EN,21,15167.86,15029.43,15074.67,2,,2,False
2019-05-15,51694,NL,86,312.85,622.05,938.56,2,3,3,False
2019-05-15,50453,NL,63,156.79,318.43,640.12,5,5,5,True
2019-05-15,14,EN,11,7127.95,7155.8,7132.89,5,5,5,True
2019-05-15,50178,TR,52,5656.1,4283.62,2835.44,3,3,3,False
2019-05-15,547,NL,54,1749.01,7045.57,10717.17,2,,2,False
2019-05-15,34,TR,52,4653.04,4727.27,4887.56,2,2,2,False
2019-05-15,1493,EN,20,24801.41,12141.75,6176.71,3,3,3,False
2019-05-15,39,CN,18,36684.92,18956.15,9230.41,4,4,,False
2019-05-15,323,EN,68,4471.09,3224.64,2116.17,2,2,2,False
2019-05-15,17994,EN,87,9917.29,7521.02,5050.38,2,2,2,False
2019-05-15,11,US,93,13493.84,10252.3,6898.95,3,3,5,False
2019-05-15,18,EN,71,2773.18,1382.5,692.3,3,3,3,False
2019-05-15,96673,NL,65,28498.37,21601.67,14476.69,5,5,5,True
2019-05-15,218,CN,58,901.26,910.36,865.57,1,1,1,False
2019-05-15,48,TR,48,30468.11,14987.03,7464.04,3,3,3,False
2019-05-15,64829,US,97,237.01,479.68,699.92,4,4,4,True
2019-05-15,56091,NL,58,656.45,664.1,638.86,4,4,4,True
2019-05-15,11,CN,22,23456.02,11560.25,5742.09,2,2,2,False
2019-05-15,87,TR,2,2652.57,5377.77,8062.28,3,3,3,False
2019-05-15,57184,CN,55,228.89,458.68,686.43,4,5,5,False
2019-05-15,18,NL,57,25639.09,18936.76,12642.35,3,2,2,False
2019-05-15,1041,CN,87,961.47,967.59,942.5,5,5,5,False
2019-05-15,56,EN,61,31094.67,15381.96,7780.02,2,2,2,False
2019-05-15,6906,CN,17,1098.48,2199.23,4558.65,2,2,2,False
2019-05-15,16,EN,60,142.03,274.57,544.86,4,4,4,False
2019-05-15,1287,NL,36,285.33,588.67,1170.76,4,4,4,False
2019-05-15,11,US,53,16583.59,16882.26,16665.35,1,1,1,False
2019-05-15,30,EN,94,279.36,563.15,857.44,2,2,2,False
2019-05-15,17,CN,77,42929.45,32764.54,21519.27,5,4,5,False
2019-05-15,22,CN,64,777.62,1537.54,3141.21,2,2,2,False
2019-05-15,30498,CN,13,175.21,352.97,681.61,1,1,1,True
2019-05-15,58555,NL,4,117.12,457.47,704.91,2,2,2,True
2019-05-15,8617,TR,94,65044.28,,15883.48,5,4,4,False
2019-05-15,1199,CN,94,1294.23,973.38,643.96,5,5,5,False
2019-05-15,25,CN,93,28986.14,14424.64,7120.33,2,2,2,False
2019-05-15,37,EN,99,3661.19,7558.96,11028.76,2,2,2,False
2019-05-15,51,US,61,514.05,1078.11,2127.49,3,3,3,False
2019-05-15,11214,CN,0,6254.8,12494.87,24886.89,4,4,4,False
2019-05-15,30,NL,62,1253.66,2529.61,4870.88,3,3,3,False
2019-05-15,118273,TR,66,263.45,519.02,796.35,3,3,3,True
2019-05-15,14161,TR,19,219.73,849.52,1366.86,1,1,1,False
2019-05-15,162214,TR,42,17997.56,9151.65,4648.03,2,1,2,False
2019-05-15,257,NL,84,1657.04,1689.33,1699.0,2,2,2,False
2019-05-15,1188,TR,93,6268.63,12659.72,25087.39,1,1,1,False
2019-05-15,38,TR,41,5527.21,5602.85,5608.61,5,5,5,False
2019-05-15,1410,EN,93,7826.83,15790.98,23480.33,2,2,2,False
2019-05-15,119001,TR,68,2353.2,4591.27,6806.96,4,4,4,False
2019-05-15,11,EN,73,1149.46,4639.82,6858.39,3,3,3,False
2019-05-15,42,EN,87,283.2,1147.78,1703.09,5,5,5,False
2019-05-15,39,EN,38,280.37,550.57,1119.78,2,1,2,False
2019-05-15,131730,NL,61,900.39,647.91,438.26,2,2,2,True
2019-05-15,14,CN,47,142.4,589.21,885.13,2,1,1,False
2019-05-15,17135,US,5,23562.65,17682.38,11851.02,4,3,5,False
2019-05-15,36,TR,73,10680.59,10981.55,11222.68,3,3,3,False
2019-05-15,30563,US,41,1204.12,613.99,302.02,,4,4,False
2019-05-15,358,CN,57,1695.01,1296.78,851.91,3,3,3,True
2019-05-15,28,EN,42,3018.59,5925.38,12194.69,3,3,3,False
2019-05-15,5008,EN,9,248.55,487.95,737.46,3,3,3,False
2019-05-16,24327,EN,88,282.33,1119.53,1803.35,2,2,2,False
2019-05-16,291,EN,77,287.76,557.42,1105.11,1,1,1,False
2019-05-16,5269,TR,38,25450.93,13034.72,6451.59,3,3,3,False
2019-05-16,18,CN,12,1212.46,2398.43,3593.18,1,1,1,False
2019-05-16,76993,CN,74,5241.62,10343.94,14996.29,5,5,5,True
2019-05-16,13,CN,38,2563.05,1277.97,631.24,4,4,4,False
2019-05-16,24,US,10,17713.98,8921.38,4462.83,3,3,3,False
2019-05-16,41,EN,15,3392.17,3418.02,3333.38,3,3,3,False
2019-05-16,16,NL,32,18215.76,18232.93,17947.77,3,3,3,False
2019-05-16,141,CN,59,32048.09,31681.67,31793.76,3,3,3,False
2019-05-16,252,US,95,144.13,282.87,554.58,4,2,4,False
2019-05-16,514,TR,58,1175.68,572.73,278.79,2,2,2,False
2019-05-16,11,EN,73,5120.41,20445.05,30420.96,3,3,3,False
2019-05-16,23,US,50,1795.32,1351.04,896.48,4,4,4,False
2019-05-16,16216,NL,14,2587.87,10087.02,15483.24,2,3,3,False
2019-05-16,16778,NL,79,247.82,519.2,779.07,1,1,1,False
2019-05-16,62,TR,42,561.29,1089.59,,2,2,2,False
2019-05-16,263,CN,26,4427.98,4409.93,4325.45,3,3,3,False
2019-05-16,19,CN,55,800.16,598.24,404.83,5,5,5,False
2019-05-16,19267,US,59,212.9,418.98,636.06,4,4,4,False
2019-05-16,96790,US,95,550.8,2262.99,3399.68,4,4,4,True
2019-05-16,42,CN,69,11420.77,11518.62,11948.19,5,5,5,False
2019-05-16,11897,CN,46,1398.84,701.65,348.26,2,2,4,False
2019-05-16,78,US,99,1476.14,751.21,370.28,,1,1,False
2019-05-16,11,EN,7,7938.54,5961.25,4102.72,3,3,3,False
2019-05-16,1345,NL,62,764.16,1502.9,2979.05,3,3,3,False
2019-05-16,147,NL,88,10184.75,20860.37,31262.72,3,,3,False
2019-05-16,8976,TR,6,918.09,1783.73,3528.31,1,1,1,False
2019-05-16,7993,NL,80,11339.26,21976.59,33529.93,3,3,3,False
2019-05-16,85177,US,93,18694.32,9322.3,4669.4,2,2,2,True
2019-05-16,201,EN,1,5512.12,10714.28,16684.35,4,4,4,False
2019-05-16,337,US,16,4126.42,2063.33,1027.33,1,1,1,False
2019-05-16,132,CN,3,2160.18,8458.16,13160.78,5,5,5,False
2019-05-16,45,CN,25,9856.63,19592.72,38876.47,4,4,4,False
2019-05-16,2119,NL,77,6246.42,3063.12,1538.81,3,4,4,False
2019-05-16,20680,EN,71,1499.59,2942.24,5985.39,4,4,4,False
2019-05-16,16,TR,68,1689.47,,4939.2,3,3,3,False
2019-05-16,130894,US,4,15905.99,7943.8,3958.39,1,1,1,True
2019-05-16,3671,TR,4,306.49,1237.83,1831.13,3,3,3,True
2019-05-16,11639,TR,90,3621.15,1869.63,960.59,4,4,4,False
2019-05-16,160543,TR,68,417.68,843.08,1651.35,2,2,2,True
2019-05-16,433,TR,2,23590.89,17655.04,11982.67,3,3,3,False
2019-05-16,12,US,37,28921.52,21814.22,14734.02,4,1,3,False
2019-05-16,13151,CN,93,2465.74,4950.34,9812.19,3,3,3,False
2019-05-16,34526,US,0,546.44,2185.12,3268.64,2,2,2,False
2019-05-16,17,CN,7,19276.52,14886.58,9574.8,4,4,4,False
2019-05-16,11,CN,12,8030.84,16495.77,24271.8,5,5,5,False
2019-05-16,15,US,83,563.52,1069.01,2226.59,4,4,5,False
2019-05-16,58,US,69,32992.56,16209.63,,4,1,3,False
2019-05-16,65612,US,49,26750.14,20670.2,13621.51,5,5,5,False
2019-05-16,11,CN,7,243.24,494.05,732.52,3,3,3,False
2019-05-16,15463,US,29,15850.67,11711.16,8026.42,1,2,2,False
2019-05-16,28527,EN,39,9595.25,9462.35,9632.93,5,5,5,False
2019-05-16,16868,NL,78,19906.37,14997.81,10086.11,4,4,5,False
2019-05-16,12,NL,73,1259.69,1238.35,1248.67,4,3,4,False
2019-05-16,3474,EN,32,14122.09,29281.19,43752.75,1,1,1,False
2019-05-16,93615,NL,72,987.47,1906.89,2899.23,2,2,2,False
2019-05-16,14,CN,51,1547.0,5928.37,8951.75,1,1,1,False
2019-05-16,11,US,32,9214.51,4678.75,2327.87,4,4,4,False
2019-05-16,35745,US,72,4667.22,19515.7,29477.11,2,2,4,False
2019-05-16,2306,US,77,1361.87,2718.05,4197.48,2,2,2,False
2019-05-16,2348,EN,95,1868.74,3726.26,7578.6,2,2,2,False
2019-05-16,106220,EN,36,188.39,383.97,749.95,2,3,3,True
2019-05-16,10282,CN,69,1716.74,6727.63,10056.77,,3,3,False
2019-05-16,127,EN,68,560.91,552.91,560.81,5,5,5,False
2019-05-16,196,US,3,53292.03,41879.33,27214.23,3,1,5,True
2019-05-16,15,CN,59,2790.37,10923.34,16850.34,5,4,4,False
2019-05-16,48,CN,79,3092.97,3078.22,3090.25,3,3,3,False
2019-05-16,219,US,73,5846.8,11555.2,17830.66,4,2,4,False
2019-05-16,32,TR,30,281.26,571.71,846.08,3,2,2,False
2019-05-16,59316,US,94,5019.91,10137.69,19928.45,4,2,4,False
2019-05-16,11,CN,13,140.29,281.22,559.87,1,1,1,True
2019-05-16,1156,TR,76,6635.37,13476.66,27104.43,3,3,3,False
2019-05-16,10511,US,59,1513.6,1135.7,757.21,3,3,3,False
2019-05-16,6547,US,67,15315.57,29709.81,43562.45,2,2,2,False
2019-05-16,2273,TR,25,6513.64,6654.71,6571.35,3,3,3,True
2019-05-16,147,TR,23,2850.69,2933.72,2966.64,4,4,4,False
2019-05-16,61199,NL,55,35288.68,36682.26,35313.83,2,2,2,False
2019-05-16,61,TR,8,23437.66,17615.75,12050.82,2,2,2,False
2019-05-16,8126,EN,34,12103.57,9125.71,5964.51,3,3,,False
2019-05-16,67505,TR,78,7976.3,16222.81,24034.39,3,3,3,False
2019-05-16,14,CN,23,5650.24,22573.14,34812.67,3,3,3,False
2019-05-16,86257,TR,30,5427.35,10794.37,22401.6,2,2,2,False
2019-05-16,11084,US,82,1231.78,597.28,307.01,1,1,1,True
2019-05-16,1644,EN,65,8232.27,6377.82,4133.8,1,1,1,False
2019-05-16,98,TR,65,25904.35,20082.98,13224.44,1,1,1,False
2019-05-16,51605,EN,40,850.95,1733.66,3388.76,5,5,5,False
2019-05-16,11,NL,35,839.95,607.14,411.76,2,2,2,False
2019-05-16,188,EN,33,45427.09,33114.34,22595.37,2,2,2,False
2019-05-16,8784,US,38,37402.04,29137.73,18816.53,5,5,5,False
2019-05-16,16886,NL,82,3611.08,2641.53,1769.08,5,5,5,False
2019-05-16,21,TR,22,10673.61,7798.06,5063.75,1,1,1,False
2019-05-16,11,EN,79,426.19,906.68,1750.05,3,3,3,False
2019-05-16,15288,NL,43,34438.52,26469.23,17817.71,3,3,3,False
2019-05-16,168,TR,69,640.45,1258.45,1893.67,1,1,1,False
2019-05-16,15,TR,57,2524.14,1281.69,656.98,4,4,4,True
2019-05-16,12,EN,58,,12455.19,24592.55,5,5,5,False
2019-05-16,2191,EN,25,6130.81,4482.72,3009.55,3,3,3,False
2019-05-16,1099,NL,21,9474.71,7137.49,4835.0,3,3,3,False
2019-05-16,28232,EN,87,945.76,3937.88,5578.04,3,3,3,False
2019-05-16,11,TR,39,5421.38,5527.48,5527.67,4,4,4,False
2019-05-16,33571,US,84,490.83,989.83,1472.04,3,4,4,True
2019-05-16,42072,NL,93,3656.32,3903.82,3889.52,1,1,1,True
2019-05-16,221,US,10,1643.23,1591.64,1634.2,4,3,4,False
2019-05-16,12,US,8,1759.13,,7280.39,4,4,4,False
2019-05-16,85908,TR,11,1492.64,6078.51,9045.76,1,1,1,False
2019-05-16,12,US,25,436.75,1758.31,2658.34,1,1,1,False
2019-05-16,1207,CN,37,2541.24,2489.13,2471.81,3,3,3,False
2019-05-16,381,NL,2,2863.02,2079.99,1397.93,3,3,3,False
2019-05-16,22504,TR,96,684.45,1405.42,2107.19,5,5,5,True
2019-05-16,426,EN,14,22054.96,16310.51,11240.87,2,2,2,False
2019-05-16,288,TR,46,1429.79,1419.57,1396.63,3,3,3,False
2019-05-16,38873,EN,4,56098.09,42347.27,27833.48,3,3,3,False
2019-05-16,105684,TR,53,2275.9,1157.07,569.74,3,3,3,False
2019-05-16,738,CN,23,403.48,1650.25,2395.0,3,3,,False
2019-05-16,244,NL,10,222.98,447.3,654.68,3,3,3,False
2019-05-16,21452,US,32,6289.89,3139.91,1569.78,1,1,1,True
2019-05-17,21452,TR,86,44259.98,31798.01,22174.72,4,4,4,False
2019-05-17,56,NL,73,974.55,1972.16,2927.62,2,2,2,False
2019-05-17,1016,NL,56,6214.32,11816.58,24138.42,2,2,2,False
2019-05-17,16,NL,51,3938.3,3948.19,4107.51,3,3,3,False
2019-05-17,2061,NL,63,137.88,551.8,812.87,3,3,3,True
2019-05-17,22210,NL,42,48582.03,36277.92,24300.18,3,,3,False
2019-05-17,19,US,91,36525.49,36421.07,36998.18,3,3,3,False
2019-05-17,58,US,80,45141.49,34477.23,23192.94,3,3,3,False
2019-05-17,228,TR,43,1133.17,2233.93,4535.34,3,3,3,False
2019-05-17,25370,EN,89,,517.89,796.65,2,2,2,True
2019-05-17,6489,TR,88,1986.28,4117.99,6173.7,5,5,5,False
2019-05-17,54,NL,35,5299.19,5344.77,5465.43,3,3,3,False
2019-05-17,28,EN,11,1831.02,929.94,465.67,3,2,2,False
2019-05-17,4233,TR,55,2333.04,4886.47,7255.15,4,4,4,False
2019-05-17,326,EN,2,169.77,342.58,693.11,4,4,4,False
2019-05-17,1249,US,49,5430.49,10562.64,15748.6,2,2,2,False
2019-05-17,2412,NL,28,9509.17,4609.49,2303.26,3,3,3,False
2019-05-17,825,EN,87,1383.02,2768.31,4163.29,3,3,3,False
2019-05-17,1576,CN,82,14252.78,29191.36,42652.94,3,2,2,False
2019-05-17,42204,NL,76,16604.95,16692.6,16358.88,4,4,4,False
2019-05-17,33479,US,15,1572.67,1160.05,757.35,3,3,3,False
2019-05-17,15,US,39,57120.79,43676.45,28858.07,1,1,1,False
2019-05-17,1149,TR,26,152.1,618.99,888.99,5,5,5,True
2019-05-17,204,CN,69,1080.71,554.88,269.4,3,3,3,False
2019-05-17,40,EN,41,3334.79,6612.61,13662.23,4,4,4,False
2019-05-17,1956,TR,56,1442.71,719.28,367.95,3,3,3,False
2019-05-17,469,US,9,610.91,1247.08,2352.4,3,3,3,False
2019-05-17,10935,EN,37,646.41,1231.89,1886.75,3,3,3,False
2019-05-17,13,US,7,295.95,586.5,1188.57,4,3,3,False
2019-05-17,47,US,17,14314.87,10672.3,7092.09,2,2,2,False
2019-05-17,11,CN,95,198.03,778.8,1183.96,5,5,5,True
2019-05-17,7729,NL,16,157.83,329.21,646.69,2,2,2,False
2019-05-17,56934,EN,57,1124.99,2262.22,4441.82,3,3,3,True
2019-05-17,1161,CN,65,600.94,2384.68,3554.72,1,1,1,False
2019-05-17,1652,US,43,1931.04,1972.19,1882.93,5,5,5,False
2019-05-17,11,US,83,8828.67,17748.9,35569.33,3,3,5,False
2019-05-17,432,CN,73,8215.38,4276.81,1998.47,4,4,4,False
2019-05-17,566,EN,8,144.16,284.45,585.21,3,3,3,False
2019-05-17,11,US,47,5053.38,19226.73,29349.54,4,4,4,False
2019-05-17,11961,EN,38,2471.01,,7464.91,3,3,3,False
2019-05-17,38,CN,88,184.93,740.94,1114.62,3,3,3,False
2019-05-17,5902,US,88,1647.32,1255.95,817.05,3,3,3,True
2019-05-17,135,TR,87,6629.13,13103.13,25641.41,1,1,1,False
2019-05-17,154479,TR,5,18595.06,18195.96,18102.51,3,3,3,False
